2.869327	0.607818	0.005112	2.799051	-0.011985	0.693238
2.407970	0.550903	0.001562	2.510661	-0.004195	0.576650
1.098898	0.329669	-0.000000	1.098898	-0.000000	0.219780
1.366678	0.374038	-0.000317	1.342887	-0.000094	0.277572
2.355265	0.542812	0.016398	2.376439	0.007514	0.557288
2.969562	0.604248	-0.018443	2.929037	0.003838	0.638755
1.409543	0.382039	-0.004356	1.601999	-0.009815	0.295521
1.347780	0.365349	-0.000546	1.366622	-0.001203	0.265977
3.247197	0.671143	-0.010964	3.195262	-0.024871	0.754521
2.432161	0.523382	0.025678	2.338342	0.008290	0.537674
1.843864	0.460380	0.013700	2.172544	0.019259	0.411813
1.690042	0.421060	-0.001866	1.684688	-0.007762	0.340108
2.940210	0.599948	0.004732	2.839129	0.017830	0.675199
1.964077	0.470798	-0.003605	1.995214	-0.026895	0.408907
2.806221	0.567720	0.015129	2.647978	0.010706	0.574936
1.963855	0.441447	0.022065	1.836562	0.035281	0.382642
2.678550	0.598972	-0.039432	3.072383	-0.017579	0.627088
1.915196	0.450294	-0.009821	2.018460	-0.013695	0.396571
3.397870	0.688780	-0.018609	3.212361	0.016042	0.803958
3.124030	0.646584	-0.030536	3.194222	0.020844	0.704318
2.713942	0.548566	-0.015931	2.712963	0.009096	0.604959
1.719743	0.422148	-0.001326	1.823162	-0.012850	0.359153
2.527440	0.532244	-0.024977	2.396421	-0.037385	0.518371
2.560839	0.563827	-0.014678	2.666095	-0.037337	0.583495
1.492823	0.412861	-0.002524	1.627321	-0.000157	0.323733
3.219722	0.632628	0.023560	3.135048	0.015426	0.701485
2.378931	0.478891	-0.004415	2.396331	0.021945	0.467005
3.138393	0.687666	-0.015312	3.302528	0.017319	0.798045
1.098898	0.329669	-0.000000	1.098898	-0.000000	0.219780
1.404416	0.365514	-0.001862	1.434401	-0.006404	0.271507
2.471015	0.518350	-0.018309	2.314083	-0.029812	0.496284
1.529983	0.373306	-0.001991	1.297910	0.001550	0.276459
2.645339	0.599036	0.023629	2.710319	-0.004195	0.642664
2.661878	0.534245	0.007381	2.426621	-0.009940	0.507350
1.648149	0.397242	-0.006825	1.533887	-0.006131	0.317126
1.458245	0.384834	-0.001831	1.663220	-0.002134	0.296870
1.357387	0.400441	0.004222	1.713596	-0.000724	0.305992
2.875582	0.610957	-0.004698	3.126742	0.008867	0.684799
1.640863	0.436138	-0.013161	1.881290	-0.008574	0.372664
2.129710	0.501427	-0.010771	2.252126	0.005153	0.456512
3.020877	0.671221	-0.039765	3.244999	0.002208	0.772020
1.149829	0.343713	-0.000139	1.148089	-0.000736	0.234479
2.409449	0.536717	-0.006766	2.559157	0.039681	0.533592
2.259758	0.487088	-0.013394	2.135790	-0.032698	0.442348
3.390793	0.632135	-0.012147	3.120374	0.001253	0.709967
1.710507	0.446811	-0.008920	1.948148	-0.016591	0.388653
1.887298	0.393645	0.001388	1.697109	-0.002684	0.316712
2.066008	0.423949	-0.003785	1.593555	-0.004899	0.348346
1.317194	0.349586	0.000629	1.176179	-0.000377	0.243136
1.996729	0.467903	0.010695	2.243961	0.002957	0.413208
1.345600	0.379591	0.007397	1.308581	0.005176	0.283023
1.299736	0.359526	-0.000999	1.386167	0.004243	0.265757
1.488515	0.364728	-0.001010	1.582298	-0.004800	0.270867
1.098898	0.329669	-0.000000	1.098898	-0.000000	0.219780
1.894322	0.420189	0.034128	1.648913	0.015963	0.378132
3.254510	0.675359	-0.026280	3.070341	0.005458	0.789704
2.142328	0.496713	-0.018785	2.173247	-0.007929	0.456081
1.462697	0.384956	-0.002713	1.549690	-0.012006	0.305979
1.402520	0.365161	0.002469	1.227026	0.000634	0.257594
2.200725	0.508787	0.011560	2.278939	0.009153	0.476465
2.032584	0.462885	0.010453	1.933331	0.010248	0.408689
3.070361	0.584932	-0.019608	2.669880	-0.010632	0.646200
1.308197	0.359214	-0.000491	1.549029	-0.000793	0.257221
