1.496049,0.373574,1.591346,0.281711
1.237049,0.339619,1.211742,0.236185
1.168825,0.347814,1.273124,0.239929
1.412995,0.364026,1.400983,0.256201
3.128147,0.646772,3.177317,0.711845
1.413921,0.365788,1.469294,0.272320
3.016804,0.684475,3.219225,0.725997
1.403673,0.376245,1.524986,0.285711
1.726026,0.403809,1.702110,0.321310
1.529937,0.378390,1.532345,0.280449
1.678441,0.436681,1.706318,0.394961
2.993500,0.614089,2.706412,0.695413
2.658903,0.571118,2.447127,0.578551
1.902255,0.443947,1.714681,0.358294
2.635583,0.511116,2.391801,0.490859
1.295154,0.353537,1.186683,0.247276
1.874363,0.438191,1.762892,0.384963
1.663060,0.407795,1.850100,0.332111
1.217725,0.352868,1.275269,0.247127
1.365616,0.373492,1.448295,0.276869
2.745065,0.617446,2.932052,0.671681
1.793187,0.459490,2.119017,0.411537
2.726268,0.561815,2.934560,0.569514
1.186322,0.352445,1.272844,0.247601
2.770550,0.604966,2.714124,0.611939
2.823390,0.535680,2.498936,0.550975
1.412721,0.361019,1.298968,0.284213
1.764751,0.423453,1.605500,0.355657
3.240569,0.637670,3.021525,0.692168
3.463343,0.721563,3.521448,0.906060
2.660829,0.586490,2.654309,0.640313
1.548378,0.386685,1.480902,0.298169
2.132715,0.486653,2.321293,0.480877
2.280274,0.527939,2.488381,0.497952
1.383234,0.352474,1.373649,0.255844
2.571801,0.528029,2.569707,0.541758
1.467385,0.395403,1.777522,0.310959
2.645639,0.573368,2.663662,0.620749
1.628843,0.412703,1.640515,0.339325
1.146721,0.340746,1.203870,0.241527
1.781101,0.443746,2.064823,0.378229
1.408630,0.341991,1.448095,0.247678
2.787966,0.580646,2.730569,0.597729
1.634715,0.397592,1.691238,0.314765
2.791212,0.651199,3.218484,0.728471
3.403058,0.682372,3.324448,0.806985
2.563733,0.530386,2.426213,0.507542
2.269247,0.518915,2.358354,0.492410
2.624030,0.594176,2.556661,0.611787
2.142009,0.477745,2.089102,0.427075
1.312558,0.353226,1.291938,0.268080
1.145540,0.341641,1.244673,0.234637
